,Unnamed: 0,anime,season,year,category,songname,artist,link,extra,status
339,339,Kokoro Connect,Summer 2012,2012,Opening Theme,Kimochi Signal (キモチシグナル),Sayuri Horishita,https://www.youtube.com/watch?v=hWeMIpoNB_Q,Kimochi Signal - Kokoro Connect full song,
340,340,Kokoro Connect,Summer 2012,2012,Opening Theme,Paradigm (パラダイム),eufonius,https://www.youtube.com/watch?v=ZGwZ0Sno-lI,Eufonius   Paradigm Live,
341,341,Kokoro Connect,Summer 2012,2012,Opening Theme,Kimi Rhythm (キミリズム),Masaki Imai,https://www.youtube.com/watch?v=TkLhw7P0oRQ,Imai Masaki - Kimi Rythym [ Kokoro Connect OP 2],
342,342,Kokoro Connect,Summer 2012,2012,Ending Theme,Kokoro no Kara (ココロノカラ),Team_Nekokan [Neko] featuring_ Junca Amaoto,https://www.youtube.com/watch?v=XEjk6plccf4,"Kokoro Connect Ending 1""Kokoro no Kara (ココロノカラ)"" by Neko",
343,343,Kokoro Connect,Summer 2012,2012,Ending Theme,Cry out,Team_Nekokan [Neko] featuring_ atsuko,https://www.youtube.com/watch?v=28WbilceUcQ,Team Nekokan - Cry Out ft. Atsuko [Kokoro no Connect],
344,344,Kokoro Connect,Summer 2012,2012,Ending Theme,Salvage,Team_Nekokan [Neko] featuring_ Rekka Katakiri,https://www.youtube.com/watch?v=3UWYY5JqQZk,Salvage - Team Nekokan ft. Rekka Katakiri [Kokoro Connect Ending 3 full version],
345,345,Kokoro Connect_ Michi Random (Kokoro Connect OVA),,1900,Opening Theme,Kimi Rhythm (キミリズム),Masaki Imai,https://www.youtube.com/watch?v=TkLhw7P0oRQ,Imai Masaki - Kimi Rythym [ Kokoro Connect OP 2],
346,346,Kokoro Connect_ Michi Random (Kokoro Connect OVA),,1900,Ending Theme,I Scream Chocolatl,Team_Nekokan [Neko] featuring_ Lia,https://www.youtube.com/watch?v=O9_R9gD6M24,I Scream Chocolatl - Team Nekokan feat. Lia / Kokoro Connect Ed 4 [Piano],
347,347,Kono Yo no Hate de Koi wo Utau Shoujo YU-NO_ Mugen no Heiretsu Sekai,,1900,Opening Theme,Kono Yo no Hate de Koi wo Utau Shoujo (この世の果てで恋を唄う少女),Asaka,https://www.youtube.com/watch?v=E72ivJl0JcY,この世の果てで恋を唄う少女,
348,348,Kono Yo no Hate de Koi wo Utau Shoujo YU-NO_ Mugen no Heiretsu Sekai,,1900,Ending Theme,"Shinri no Kagami, Tsurugi no You ni (真理の鏡、剣乃ように)",Konomi Suzuki,https://www.youtube.com/watch?v=o2XFtnlzltM,真理の鏡、剣乃ように,
349,349,Koukyuu no Karasu (Raven of the Inner Palace),Fall 2022,2022,Opening Theme,MYSTERIOUS,Ziyoou-vachi,https://www.youtube.com/watch?v=NMsbwd3SHpk,女王蜂『MYSTERIOUS』Official MV,
350,350,Koukyuu no Karasu (Raven of the Inner Palace),Fall 2022,2022,Ending Theme,Natsu no Yuki (夏の雪),krage,https://www.youtube.com/watch?v=hg_HL8fjBcM,krage - 夏の雪 (Official Music Video) - TVアニメ「後宮の烏」エンディング・テーマ,
351,351,"Kumo desu ga, Nani ka_ (So I'm a Spider, So What_)",Winter 2021,2021,Ending Theme,Genjitsu Totsugeki Hierarchy (現実凸撃ヒエラルキー),Watashi _ Kumoko (Aoi Yuuki),https://www.youtube.com/watch?v=-eUkZXrJwsw,"So I'm a Spider, So What? [ ED2 Full]『Aoi Yuuki - Genjitsu Totsugeki Hierarchy / 現実凸撃ヒエラルキー』【Lyrics】",
352,352,Little Witch Academia_ Mahoujikake no Parade,,1900,Ending Theme,Magic Parade,Yuiko Oohara,https://www.youtube.com/watch?v=G0V32kAB2mk,[Official Instrumental] Magic Parade - Ohara Yuiko,sus
353,353,Made in Abyss,Summer 2017,2017,Ending Theme,"Tabi no Hidarite, Saihate no Migite (旅の左手、最果ての右手)",Riko (Miyu Tomita) and Regu (Mariya Ise),https://www.youtube.com/watch?v=ikaXkw6JC_s,"Ending Made in Abyss ""Tabi no Hidarite  Saihate no Migite” ~ Full Song~",
354,354,Made in Abyss,Summer 2017,2017,Ending Theme,"Tabi no Hidarite, Saihate no Migite (旅の左手、最果ての右手)","Riko (Miyu Tomita), Regu (Mariya Ise), and Nanachi (Shiori Izawa)",https://www.youtube.com/watch?v=h_zjCfNyTSg,Made in Abyss ED - Nanachi version,
355,355,Mairimashita! Iruma-kun 3rd Season,Fall 2022,2022,Opening Theme,Girigiri Ride it out (ギリギリ Ride it out),FANTASTICS from EXILE TRIBE,https://www.youtube.com/watch?v=79OFoRsI4gw,ギリギリRide it out,
356,356,Mairimashita! Iruma-kun 3rd Season,Fall 2022,2022,Ending Theme,Nabebugyou (鍋奉行),WEDNESDAY CAMPANELLA (水曜日のカンパネラ),https://www.youtube.com/watch?v=GkFqe3tZVpg,Hot Pot Commander,
357,357,"Maou Gakuin no Futekigousha_ Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou",Summer 2020,2020,Opening Theme,Seikai Fuseikai feat_ Anos Voldigoad (正解不正解 feat_アノス・ヴォルディゴード),Anos Voldigoad (Tatsuhisa Suzuki),https://www.youtube.com/watch?v=tEpZX-No718,Maou Gakuin no Futekigousha OP Full /『Anos Voldigoad - Seikai Fuseikai』/【AMV Lyrics】,
358,358,Masamune-kun no Revenge (Masamune-kun's Revenge),Winter 2017,2017,Ending Theme,Manazashi Silent,Aki Adagaki (Ayaka Ohashi) & Neko Fujinomiya (Suzuko Mimori),https://www.youtube.com/watch?v=UVZAo5gjBIE,Ayaka Ohashi & Suzuko Mimori - Manazashi Silent (Masamune-kun no Revenge Ending Song) (2017),
359,359,Mayo Chiki!,Summer 2011,2011,Ending Theme,Kimi ni Gohoushi (君にご奉仕),"Yuka Iguchi, Mariya Ise and Eri Kitamura",https://www.youtube.com/watch?v=82s4VGa2-0g,Nightcore - Kimi ni Gohoushi,sus
360,360,Megami-ryou no Ryoubo-kun. (Mother of the Goddess' Dormitory),Summer 2021,2021,Ending Theme,Naughty Love,"Atena Saotome (CV_ Ashu Nekota), Mineru Wachi (CV_ Nairu), Kiriya Senshou (CV_ Kururu Kurasaka), Frey (CV_ Freya), Serene Hozumi (CV_ Yuki Yomichi)",https://www.youtube.com/watch?v=_rtCLBzWor4,"Megami-ryou no Ryoubo-kun. OP Full【Naughty Love】by Ashu Nekota, Nairu, Kurasaka, Freya, Yuki Yomichi",
361,361,Merc Storia_ Mukiryoku no Shounen to Bin no Naka no Shoujo,Fall 2018,2018,Opening Theme,Origin (オリジン),Mili,https://www.youtube.com/watch?v=S1mOq2YlgrA,Mili - Origin Full MV ซับไทย,
362,362,Merc Storia_ Mukiryoku no Shounen to Bin no Naka no Shoujo,Fall 2018,2018,Ending Theme,Bottleship,Inori Minase,https://www.youtube.com/watch?v=BR_RfobNc-g,メルク(水瀬いのり) - Bottleship full ver. / piano cover ピアノカバー by narumi メルクストーリアED Mercstoria 【楽譜 Sheet】,sus
363,363,Mirai Nikki (TV) (The Future Diary),Fall 2011,2011,Opening Theme,Dead END,Faylan,https://www.youtube.com/watch?v=js0I1r8ARhs,[Official Video] Faylan - Dead END - 飛蘭,
364,364,Mirai Nikki (TV) (The Future Diary),Fall 2011,2011,Ending Theme,Happy End,Faylan,https://www.youtube.com/watch?v=RJzjBMtO3Ds,FAYLAN - happy end,
365,365,Mirai Nikki (TV) (The Future Diary),Fall 2011,2011,Ending Theme,Blood Teller,Faylan,https://www.youtube.com/watch?v=nAgy2U7US0I,[Official Video] Faylan - Blood teller - 飛蘭,
366,366,Mirai no Mirai (Mirai),,1900,Opening Theme,Mirai no Theme (ミライのテーマ),Tatsurou Yamashita,https://www.youtube.com/watch?v=QN83Lpi15Mw,Mirai no Mirai (OST),
367,367,Mirai no Mirai (Mirai),,1900,Ending Theme,Uta no Kisha (うたのきしゃ),Tatsurou Yamashita,https://www.youtube.com/watch?v=-fkPfGNs7VQ,うたのきしゃ - 山下達郎,
368,368,Mob Psycho 100 III,Fall 2022,2022,Opening Theme,1,MOB CHOIR,https://www.youtube.com/watch?v=PB4VaN_qV3Q,1,
369,369,Mob Psycho 100 III,Fall 2022,2022,Ending Theme,Cobalt (コバルト),MOB CHOIR,https://www.youtube.com/watch?v=NWwDm5AUFFw,コバルト,
370,370,Mob Psycho 100 III,Fall 2022,2022,Ending Theme,Exist,MOB CHOIR,https://www.youtube.com/watch?v=UvnI1Sk5w2w,Exist,
371,371,Mugen no Juunin_ Immortal (Blade of the Immortal),,1900,Opening Theme,Mugen no Juunin Butouhen (無限の住人 武闘編),Ningen Isu [TV Rebroadcast  eps 13-23],https://www.youtube.com/watch?v=tcNKaRBI08A,Mugen no Juunin: Immortal Opening 2 Full [Mugen no Juunin Butouhen - Ningen Isu],
372,372,Murenase! Seton Gakuen Special,,1900,Ending Theme,Ookami Blues (オオカミブルース),Ranka Ookami (Hina Kino),https://www.youtube.com/watch?v=58yu-y6j5qg,Murenase! Seton Gakuen ED/Ending Full - Ookami Blues by Ranka(CV:Hina Kino),
373,373,Mushikaburi-hime (Bibliophile Princess),Fall 2022,2022,Opening Theme,Prologue,Yuka Iguchi,https://www.youtube.com/watch?v=qfFGtj_CeXw,Mushikaburi-hime Opening Full『Prologue 』by Yuka Iguchi,
374,374,Mushikaburi-hime (Bibliophile Princess),Fall 2022,2022,Ending Theme,Kawa Byoushi (革表紙),Kashitarou Itou,https://www.youtube.com/watch?v=ClHuJTV47Dk,【ED】TVアニメ『虫かぶり姫』ノンクレジットエンディング「革表紙」(伊東歌詞太郎),
375,375,Nakanohito Genome [Jikkyouchuu]_ Knots of Memories,,1900,Ending Theme,Boku wo Mitsukete (僕を見つけて),fhána,https://www.youtube.com/watch?v=gbqO6GFeMvw,fhána「僕を見つけて」（TVアニメ『ナカノヒトゲノム【実況中】』エンディング・テーマ）MUSIC VIDEO,
376,376,"Nande Koko ni Sensei ga!_ (Why the Hell are You Here, Teacher!_)",Spring 2019,2019,Ending Theme,Ringo-iro Memories (りんご色メモリーズ),Kana Kojima (Sumire Uesaka),https://www.youtube.com/watch?v=g9D76b7Yr_c,Nande Koko ni Sensei Ga - Ending Collection「Ringoiro Memories」,
377,377,"Nande Koko ni Sensei ga!_ (Why the Hell are You Here, Teacher!_)",Spring 2019,2019,Ending Theme,Ringo-iro Memories (りんご色メモリーズ),Mayu Matsukaze (Yuuko Gotou),https://www.youtube.com/watch?v=3cMFPrP9AuM,Nande Koko Ni Sensei Ga ED!!!-Ringo Iro Memories(Nozomi Yamamoto),
378,378,"Nande Koko ni Sensei ga!_ (Why the Hell are You Here, Teacher!_)",Spring 2019,2019,Ending Theme,Ringo-iro Memories (りんご色メモリーズ),Chizuru Tachibana (Nozomi Yamamoto),https://www.youtube.com/watch?v=3cMFPrP9AuM,Nande Koko Ni Sensei Ga ED!!!-Ringo Iro Memories(Nozomi Yamamoto),
379,379,"Nande Koko ni Sensei ga!_ (Why the Hell are You Here, Teacher!_)",Spring 2019,2019,Ending Theme,Ringo-iro Memories (りんご色メモリーズ),Hikari Hazakura (Shizuka Ishigami),https://www.youtube.com/watch?v=ZDObvfpgM8s,Ringoiro Memories Hazakura Hikari Char Song From Why The Hell Are You Here Teacher!?,
380,380,Nande Koko ni Sensei ga!_ Nande Koko ni Sensei-tachi ga!_,,1900,Opening Theme,Bon♡Kyu♡Bon wa Kare no Mono♡ (ボン♡キュッ♡ボンは彼のモノ♡),Sumire Uesaka,https://www.youtube.com/watch?v=mhIeiUbH2gg,上坂すみれ「ボン♡キュッ♡ボンは彼のモノ♡」Music Video,
381,381,Nande Koko ni Sensei ga!_ Nande Koko ni Sensei-tachi ga!_,,1900,Ending Theme,Ringo-iro Memories (りんご色メモリーズ),Kana Kojima (Sumire Uesaka),https://www.youtube.com/watch?v=g9D76b7Yr_c,Nande Koko ni Sensei Ga - Ending Collection「Ringoiro Memories」,
382,382,Natsunagu!,Winter 2020,2020,Ending Theme,Camellia,Rio,https://www.youtube.com/watch?v=qfxe37zxcQk,「Camellia」By Rio  Natsunagu!,
383,383,Nazo no Kanojo X (Mysterious Girlfriend X),Spring 2012,2012,Opening Theme,Koi no Orchestra (恋のオーケストラ),Ayako Yoshitani,https://www.youtube.com/watch?v=Qx2KN5KGcfU,Koi No Orchestra,
384,384,Nazo no Kanojo X (Mysterious Girlfriend X),Spring 2012,2012,Ending Theme,Houkago no Yakusoku (放課後の約束),Ayako Yoshitani,https://www.youtube.com/watch?v=9vQR-ezyFKs,(Ayako Yoshitani) Houkago no Yakusoku,
385,385,Nazo no Kanojo X_ Nazo no Natsu Matsuri,,1900,Opening Theme,Koi no Orchestra (恋のオーケストラ),Ayako Yoshitani,https://www.youtube.com/watch?v=Qx2KN5KGcfU,Koi No Orchestra,
386,386,Nazo no Kanojo X_ Nazo no Natsu Matsuri,,1900,Ending Theme,Houkago no Yakusoku (放課後の約束),Ayako Yoshitani,https://www.youtube.com/watch?v=9vQR-ezyFKs,(Ayako Yoshitani) Houkago no Yakusoku,
387,387,Neon Genesis Evangelion,Fall 1995,1995,Opening Theme,"Zankoku na Tenshi no Thesis (残酷な天使のテーゼ, A Cruel Angel's Thesis)",Yoko Takahashi,https://www.youtube.com/watch?v=o6wtDPVkKqI,「残酷な天使のテーゼ」MUSIC VIDEO（HDver.）/Zankoku na Tenshi no Te-ze“The Cruel Angel's Thesis”,
388,388,Neon Genesis Evangelion,Fall 1995,1995,Ending Theme,Fly Me to the Moon,Claire,https://www.youtube.com/watch?v=wNhuXQyyBr8,Fly Me To The Moon - Claire,
389,389,Neon Genesis Evangelion,Fall 1995,1995,Ending Theme,Fly Me to the Moon (Rei #5 Version),Megumi Hayashibara,https://www.youtube.com/watch?v=T8j5qRVFKJc,K3VERT sl Ayanami Rei CV Hayashibara Megumi   FLY ME TO THE MOON Rei 5 TV Size Remix Version,
390,390,Neon Genesis Evangelion,Fall 1995,1995,Ending Theme,Fly Me to the Moon (Rei #6 Version),Megumi Hayashibara,https://www.youtube.com/watch?v=mx7Ymjcw0ok,Fly Me to the Moon (Rei (#6) TV Size Remix Version) | Neon Genesis Evangelion,
391,391,Neon Genesis Evangelion,Fall 1995,1995,Ending Theme,Fly Me to the Moon -4 Beat Version-,Yoko Takahashi,https://www.youtube.com/watch?v=WZWlboOd14g,FLY ME TO THE MOON / CLAIRE - karaoke - 新世紀エヴァンゲリオン,
392,392,Neon Genesis Evangelion,Fall 1995,1995,Ending Theme,Fly Me to the Moon (Aya Bossa Techno Version),Aya,https://www.youtube.com/watch?v=tLYEUIb-jvI,Aya - Fly Me To The Moon (Bossa Techno Version),
393,393,Neon Genesis Evangelion,Fall 1995,1995,Ending Theme,Fly Me to the Moon (Yoko Takahashi Acid Bossa Version),Yoko Takahashi,https://www.youtube.com/watch?v=hU1-unujKB0,"Fly Me To the Moon (Acid Bossa Version) - Shiro Sagisu, Yoko Takahashi [Letra/Lyrics]",
394,394,Neon Genesis Evangelion,Fall 1995,1995,Ending Theme,Fly Me to the Moon (Yoko Takahashi Version),Yoko Takahashi,https://www.youtube.com/watch?v=J65hWkuJZEk,Yoko Takahashi - FLY ME TO THE MOON (2020 Version) · Evangelion Finally 2021 Vinyl,
395,395,Neon Genesis Evangelion,Fall 1995,1995,Ending Theme,Fly Me to the Moon -4 Beat Version (Off-Vocal)-,[Instrumental],https://www.youtube.com/watch?v=8ILYduMoODg,Fly Me To The Moon (Originally Performed By Doris Day) (Karaoke Instrumental Version),sus
396,396,Neon Genesis Evangelion,Fall 1995,1995,Ending Theme,Fly Me to the Moon (Off-Vocal Version),[Instrumental],https://www.youtube.com/watch?v=VvjWl7lvrnk,Frank Sinatra - Fly Me To The Moon (Karaoke Version),
397,397,Neon Genesis Evangelion,Fall 1995,1995,Ending Theme,Fly Me to the Moon (Aki Jungle Version),Aki,https://www.youtube.com/watch?v=D66T36qsi_w,Evangelion - Aki Jungle - Fly me to the moon,
398,398,Neon Genesis Evangelion,Fall 1995,1995,Ending Theme,Fly Me to the Moon -B22 (A-Type)-,[Instrumental],https://www.youtube.com/watch?v=IGI2RCLNaz8,Fly Me To The Moon (aesthetic rap type beat instrumental),sus
399,399,Neon Genesis Evangelion,Fall 1995,1995,Ending Theme,Fly Me to the Moon (Rei #23 Version),Megumi Hayashibara,https://www.youtube.com/watch?v=EkTG2v4vPZQ,Fly all 14 of them to the moon,
400,400,Neon Genesis Evangelion,Fall 1995,1995,Ending Theme,Fly Me to the Moon (Rei #25 Version),Megumi Hayashibara,https://www.youtube.com/watch?v=GEW3ZuxMaV0,Fly Me to the Moon (Rei (#25) TV Size Version),
401,401,Neon Genesis Evangelion,Fall 1995,1995,Ending Theme,Fly Me to the Moon (Rei #26 Version),Megumi Hayashibara,https://www.youtube.com/watch?v=GEW3ZuxMaV0,Fly Me to the Moon (Rei (#25) TV Size Version),
402,402,Neon Genesis Evangelion_ The End of Evangelion,,1900,Ending Theme,Thanatos -If I Can't Be Yours-,Loren & Mash,https://www.youtube.com/watch?v=oKCH5thyVAA,Shiro Sagisu-Thanatos –If I Can't Be Yours–,
403,403,New Game!,Summer 2016,2016,Opening Theme,SAKURA Skip (SAKURAスキップ),"fourfolium [Aoba Suzukaze (Yuuki Takada), Hifumi Takimoto (Megumi Yamaguchi), Hajime Shinoda (Megumi Toda), Yun Iijima (Ayumi Takeo)]",https://www.youtube.com/watch?v=MmCJkdB4k8A,"NEW GAME! OP FULL ""SAKURA skip""",
404,404,New Game!,Summer 2016,2016,Ending Theme,Now Loading!!!!,"fourfolium [Aoba Suzukaze (Yuuki Takada), Hifumi Takimoto (Megumi Yamaguchi), Hajime Shinoda (Megumi Toda), Yun Iijima (Ayumi Takeo)]",https://www.youtube.com/watch?v=IenoP5tufek,TVアニメ「NEW GAME!」エンディングテーマ「Now Loading!!!!」,
405,405,"New Game! Watashi, Shain Ryokou tte Hajimete nano de",,1900,Opening Theme,SAKURA Skip (SAKURAスキップ),"fourfolium [Aoba Suzukaze (Yuuki Takada), Hifumi Takimoto (Megumi Yamaguchi), Hajime Shinoda (Megumi Toda), Yun Iijima (Ayumi Takeo)]",https://www.youtube.com/watch?v=MmCJkdB4k8A,"NEW GAME! OP FULL ""SAKURA skip""",
406,406,"New Game! Watashi, Shain Ryokou tte Hajimete nano de",,1900,Ending Theme,Now Loading!!!!,"fourfolium [Aoba Suzukaze (Yuuki Takada), Hifumi Takimoto (Megumi Yamaguchi), Hajime Shinoda (Megumi Toda), Yun Iijima (Ayumi Takeo)]",https://www.youtube.com/watch?v=IenoP5tufek,TVアニメ「NEW GAME!」エンディングテーマ「Now Loading!!!!」,
407,407,New Game!!,Summer 2017,2017,Ending Theme,JUMPin' JUMP UP!!!!,"fourfolium [Aoba Suzukaze (Yuuki Takada), Hifumi Takimoto (Megumi Yamaguchi), Hajime Shinoda (Megumi Toda), Yun Iijima (Ayumi Takeo)]",https://www.youtube.com/watch?v=nAJ1ZZCPI5I,"NEW GAME!! ""JUMPin' JUMP UP!!!!"" by fourfolium Drum cover",sus
408,408,New Game!!,Summer 2017,2017,Ending Theme,Yumeiro Compass,"fourfolium [Aoba Suzukaze (Yuuki Takada), Hifumi Takimoto (Megumi Yamaguchi), Hajime Shinoda (Megumi Toda), Yun Iijima (Ayumi Takeo)]",https://www.youtube.com/watch?v=nAJ1ZZCPI5I,"NEW GAME!! ""JUMPin' JUMP UP!!!!"" by fourfolium Drum cover",sus
409,409,Nichijou (Nichijou - My Ordinary Life),Spring 2011,2011,Ending Theme,Tsubasa wo Kudasai (翼をください),Sayaka Sasaki,https://www.youtube.com/watch?v=TM8_bjytll8,Nichijou ED 4 - Tsubasa wo Kudasai,
410,410,Nichijou (Nichijou - My Ordinary Life),Spring 2011,2011,Ending Theme,Kikyuu ni Notte Dokomademo (気球にのってどこまでも),"Nano Shinonome, Hakase & Sakamoto-san (Shizuka Furuya, Hiromi Konno & Minoru Shiraishi)",https://www.youtube.com/watch?v=gnM7mxV6pA8,Nichijou ED5 - Ep15 - Kikyuu ni Notte Dokomademo,
411,411,Nichijou (Nichijou - My Ordinary Life),Spring 2011,2011,Ending Theme,My Ballad (マイバラード),Sayaka Sasaki,https://www.youtube.com/watch?v=jMYDhGPXVNY,Sasaki Sayaka - My Ballad / マイバラード,
412,412,Nichijou (Nichijou - My Ordinary Life),Spring 2011,2011,Ending Theme,Kaijuu no Ballad (怪獣のバラード),"Yuuko, Mio & Mai (Mariko Honda, Mai Aizawa & Misuzu Togashi)",https://www.youtube.com/watch?v=S-vST82j0j4,Nichijou ED7 - Ep17 - Kaijuu no Ballad,
413,413,Nichijou (Nichijou - My Ordinary Life),Spring 2011,2011,Ending Theme,Green Green (グリーングリーン),Sayaka Sasaki,https://www.youtube.com/watch?v=tZNIIIqG7GY,"Nichijou   Ending 8 (Green, Green)",
414,414,Nichijou (Nichijou - My Ordinary Life),Spring 2011,2011,Ending Theme,Yasei no Uma (野生の馬),"Takasaki-sensei, Sakurai-sensei, Nakamura-sensei, Makoto Sakurai, Yuria Sekiguchi, Haruna Annaka & Ogi (Tetsu Inada, Mami Kosuge, Kaoru Mizuhara, Takahiro Hikami, Ai Hirosaka, Kaori Sadohara, Ryouta Takeuchi)",https://www.youtube.com/watch?v=_n5o4pnzZeo,Nichijou ED9 - Ep19 - Yasei no Uma,
415,415,Nichijou (Nichijou - My Ordinary Life),Spring 2011,2011,Ending Theme,Ano Subarashii Ai o Mou Ichido (あの素晴らしい愛をもう一度),Sayaka Sasaki,https://www.youtube.com/watch?v=SAfRJ6g23IQ,Ano Subarashii Ai wo Mou Ichidou -  Sasaki Sayaka,
416,416,Nichijou (Nichijou - My Ordinary Life),Spring 2011,2011,Ending Theme,Sudachi no Uta (巣立ちの歌),"Sasahara, Misato, Nakanojou, Weboshi & Fecchan (Yoshihisa Kawahara, Chika Horikawa, Kazutomi Yamamoto, Youko Tamaoki & Yumi Higuchi)",https://www.youtube.com/watch?v=jfk1OgrPZvQ,Nichijou ED11 - Ep21 - Sudachi no Uta,
417,417,Nichijou (Nichijou - My Ordinary Life),Spring 2011,2011,Ending Theme,Aogeba Toutoshi (仰げば尊し),Sayaka Sasaki,https://www.youtube.com/watch?v=QqtbfuueLXw,今こそ声あげ＜247番＞,
418,418,Nichijou (Nichijou - My Ordinary Life),Spring 2011,2011,Ending Theme,Sora ga Konna ni Aoi to wa (空がこんなに青いとは),Hakase & Mai (Hiromi Konno & Misuzu Togashi), ,fuckup,sus
419,419,Nichijou (Nichijou - My Ordinary Life),Spring 2011,2011,Ending Theme,Yuuki Hitotsu wo Tomo ni Shite (勇気一つを友にして),Sayaka Sasaki,https://www.youtube.com/watch?v=y4GLWIQFDiM,Nichijou ED14 - Ep24 - Yuuki Hitotsu wo Tomo ni Shite,
420,420,Nichijou (Nichijou - My Ordinary Life),Spring 2011,2011,Ending Theme,Let's search for Tomorrow,"Yuuko, Mio & Mai (Mariko Honda, Mai Aizawa & Misuzu Togashi)",https://www.youtube.com/watch?v=uRQcRCM1PRU,Nichijou ED16 - Ep26 - Tabidachi no hi ni,
421,421,Nichijou (Nichijou - My Ordinary Life),Spring 2011,2011,Ending Theme,Tabidachi no hi ni (旅立ちの日に),"Yuuko, Mio, Mai, Nano, Hakase & Sakamoto-san (Mariko Honda, Mai Aizawa, Misuzu Togashi, Shizuka Furuya, Hiromi Konno & Minoru Shiraishi)",https://www.youtube.com/watch?v=tGGXsyvlTJE,Nichijou ED 16 - Tabidachi no hi ni,
422,422,Nichijou_ Nichijou no 0-wa (My Ordinary Life Episode 0),,1900,Ending Theme,Nichijou no 0-wa (日常の0話),Sayaka Sasaki,https://www.youtube.com/watch?v=45246Z3h1vM,日常0話エンディングテーマ,
423,423,Ninja Collection,Summer 2020,2020,Ending Theme,Shinobi Ashi de Unzaunza wo Odoru (忍び足でウンザウンザを踊る),Backdrop Cinderella,https://www.youtube.com/watch?v=mydt2baah5c,バックドロップシンデレラ『忍び足でウンザウンザを踊る』テレビ東京「忍者コレクション」エンディングテーマ,
424,424,Nisekoi (Nisekoi_ False Love),Winter 2014,2014,Ending Theme,Heart Pattern,Chitoge Kirisaki (Nao Touyama),https://www.youtube.com/watch?v=FMAvh-V_dqY,Heart Pattern - Kirisaki Chitoge ( Nisekoi 1st Ending ),
425,425,Nisekoi (Nisekoi_ False Love),Winter 2014,2014,Ending Theme,Recover Decoration (リカバーデコレーション),Kosaki Onodera (Kana Hanazawa),https://www.youtube.com/watch?v=6_TfUY8Q1ms,Recover Decoration 『リカバーデコレーション』- Nisekoi Ending 2 [FULL SONG],
426,426,Nisekoi (Nisekoi_ False Love),Winter 2014,2014,Ending Theme,TRICK BOX,Seishirou Tsugumi (Mikako Komatsu),https://www.youtube.com/watch?v=iCHOunU7iLE,TRICK BOX sung by tsugumi seishirou v.a mikako komatsu ( nisekoi ending 3 ),
427,427,Nisekoi (Nisekoi_ False Love),Winter 2014,2014,Ending Theme,Order × Order (オーダー×オーダー),Ruri Miyamoto (Yumi Uchiyama),https://www.youtube.com/watch?v=jSBSNoeiZI4,English- Akane Sasu Sora- OrderxOrder (Nisekoi),
428,428,Nisekoi (Nisekoi_ False Love),Winter 2014,2014,Ending Theme,Hanagonomi (はなごのみ),Marika Tachibana (Kana Asumi),https://www.youtube.com/watch?v=WXH7D2Un_Ss,Marika Tachibana - Hanagonomi (Asumi Kana),
429,429,Nisekoi (Nisekoi_ False Love),Winter 2014,2014,Ending Theme,Souzou Diary (想像ダイアリー),"Chitoge Kirisaki (Nao Touyama), Kosaki Onodera (Kana Hanazawa), Seishirou Tsugumi (Mikako Komatsu), Marika Tachibana (Kana Asumi)",https://www.youtube.com/watch?v=z1QPBSOW8DU,【ピアノ】Nisekoi (ニセコイ) ED 5 - Souzou Diary (像ダイアリー想) (Piano Cover),sus
430,430,Nisekoi (Nisekoi_ False Love),Winter 2014,2014,Ending Theme,Taisetsu no Tsukurikata (大切の作り方),"Chitoge Kirisaki (Nao Touyama), Kosaki Onodera (Kana Hanazawa)",https://www.youtube.com/watch?v=xcd6lo0pZJs,Touyama Nao & Hanazawa Kana - Taisetsu no Tsukurikata (Asterisk Remix),
431,431,Nisekoi OVA,,1900,Ending Theme,Souzou Diary (想像ダイアリー),"Chitoge Kirisaki (Nao Touyama), Kosaki Onodera (Kana Hanazawa), Seishirou Tsugumi (Mikako Komatsu), Marika Tachibana (Kana Asumi)",https://www.youtube.com/watch?v=z1QPBSOW8DU,【ピアノ】Nisekoi (ニセコイ) ED 5 - Souzou Diary (像ダイアリー想) (Piano Cover),sus
432,432,Nisekoi OVA,,1900,Ending Theme,Taisetsu no Tsukurikata (大切の作り方),"Chitoge Kirisaki (Nao Touyama), Kosaki Onodera (Kana Hanazawa)",https://www.youtube.com/watch?v=xcd6lo0pZJs,Touyama Nao & Hanazawa Kana - Taisetsu no Tsukurikata (Asterisk Remix),
433,433,Nisekoi_ (Nisekoi_ False Love),Spring 2015,2015,Opening Theme,Magical☆Styling (マジカル☆スタイリング),Magical Pâtissière Kosaki-chan (Kana Hanazawa),https://www.youtube.com/watch?v=CS3FpQrrgx4,Magical Styling - Kosaki Onodera (Op2 Nisekoi),
434,434,Nisekoi_ (Nisekoi_ False Love),Spring 2015,2015,Ending Theme,Aimai Hertz (曖昧ヘルツ),"Chitoge Kirisaki (Nao Touyama), Kosaki Onodera (Kana Hanazawa), Seishirou Tsugumi (Mikako Komatsu), Marika Tachibana (Kana Asumi)",https://www.youtube.com/watch?v=mcywsWmHEVc,Aimai Hertz (Nisekoi) | Hung Ly Music,
435,435,Nisekoi_ (Nisekoi_ False Love),Spring 2015,2015,Ending Theme,TrIGgER,Seishirou Tsugumi (Mikako Komatsu),https://www.youtube.com/watch?v=BM3ijfRQucQ,Nisekoi S2 - TrIGgEr (Full Version),
